"country_region_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"IN","2020-09-09",-38.7392857142857,2.36071428571429,-40.9071428571429,-28.5035714285714,-16.8607142857143,11.5035714285714
"IT","2020-09-09",-2.2,-3.325,81.325,-16.325,-25.65,1.925
"NG","2020-09-09",-21.1666666666667,-14,-25.5,-13,-20,17.5
"US","2020-09-09",-21.736,-10.336,9.528,-35.424,-39.28,11.392
"ZA","2020-09-09",-21.25,-9.25,-12.5,-42.25,-27,13.5
"AU","2020-09-10",-25.1666666666667,-12.1666666666667,-17.5,-44.3333333333333,-21.5,9.91666666666667
"BR","2020-09-10",-20,14.6911764705882,-18.6176470588235,-22.5441176470588,-14.0735294117647,9.42647058823529
"GB","2020-09-10",-31.5333333333333,-15.5333333333333,27.2,-45.7333333333333,-46.4,11.5333333333333
"IN","2020-09-10",-38.7526501766784,0.23321554770318,-40.9293286219081,-29.773851590106,-19.469964664311,12.4134275618375
"IT","2020-09-10",-2.5,-2.5,72.5454545454545,-15.6363636363636,-26.8636363636364,1.5
"NG","2020-09-10",-14.3333333333333,-4,-21.8333333333333,-8.16666666666667,-20,16.3333333333333
"US","2020-09-10",-22.1666666666667,-9.53968253968254,12.6031746031746,-35.5873015873016,-39.5476190476191,11.5396825396825
"ZA","2020-09-10",-18,-3,-13.25,-41.5,-28,13.25
"AU","2020-09-11",-15.3333333333333,0.341269841269841,13.6428571428571,-31.9444444444444,-17.7619047619048,9.3015873015873
"BR","2020-09-11",-15.1698630136986,16.0986301369863,-12.8383561643836,-21.4246575342466,-6.24383561643836,8.77260273972603
"GB","2020-09-11",-14.4585987261146,-7.18789808917197,73.9458598726115,-19.5095541401274,-37.1751592356688,7.77070063694268
"IN","2020-09-11",-29.9095652173913,6.18608695652174,-31.9026086956522,-26.5913043478261,-12.0678260869565,11.264347826087
"IT","2020-09-11",0.448,-0.128,94.192,-10.296,-23.488,-0.456
"NG","2020-09-11",-2.39473684210526,2.07894736842105,-1.63157894736842,5.05263157894737,-11.7368421052632,12.6052631578947
"US","2020-09-11",-16.0435643564356,-6.26930693069307,57.9346534653465,-19.2891089108911,-32.4594059405941,7.85940594059406
"ZA","2020-09-11",-17.5,-7.8,-5.6,-27.3,-19.9,9.2
"AU","2020-09-12",-13.8222222222222,-3.04444444444444,24.5555555555556,-27.6111111111111,-13.4111111111111,6.21111111111111
"BR","2020-09-12",-15.3416666666667,17.5833333333333,-7.93055555555556,-20.7638888888889,0.836111111111111,6.85833333333333
"GB","2020-09-12",-19.9771986970684,-9.26058631921824,70.8794788273616,-16.8762214983713,-7.8371335504886,2.53745928338762
"IN","2020-09-12",-30.3038194444444,6.82465277777778,-32.7152777777778,-27.25,-12.7465277777778,11.3472222222222
"IT","2020-09-12",-2.544,-5.824,102.568,1.384,-12.256,-4.936
"NG","2020-09-12",-7.11111111111111,-1.41666666666667,-5.08333333333333,0.111111111111111,-1.30555555555556,9.97222222222222
"US","2020-09-12",-16.1599147121535,-3.78038379530917,83.8486140724947,-13.0405117270789,-12.5309168443497,2.6183368869936
"ZA","2020-09-12",-18.5555555555556,-8,-3.44444444444444,-23.2222222222222,-4.55555555555556,5.66666666666667
"AU","2020-09-13",-12.3287671232877,-4.38356164383562,34.1917808219178,-30.3287671232877,-15.3013698630137,4.3972602739726
"BR","2020-09-13",-23.5460526315789,12.1809210526316,-6.57894736842105,-26.4901315789474,1.06578947368421,6.78618421052632
"GB","2020-09-13",-16.1285140562249,-9.72289156626506,97.0441767068273,-10.421686746988,-6.14859437751004,0.614457831325301
"IN","2020-09-13",-35.8021015761821,-1.16987740805604,-34.707530647986,-30.385288966725,-2.66374781085814,9.84588441330998
"IT","2020-09-13",-4.58536585365854,-8.55284552845528,87.2764227642276,7.99186991869919,12.0569105691057,-6.65853658536585
"NG","2020-09-13",-8.95833333333333,-4.33333333333333,-10.0833333333333,-2.29166666666667,-1.25,9.66666666666667
"US","2020-09-13",-14.7928730512249,-5.5011135857461,69.1670378619154,-15.369710467706,-14.6570155902004,2.63028953229399
"ZA","2020-09-13",-23.5555555555556,-12,-8.77777777777778,-33.5555555555556,-6.55555555555556,7
"AU","2020-09-14",-16.7301587301587,-2.75396825396825,19.1825396825397,-32.4365079365079,-15.9444444444444,8.58730158730159
"BR","2020-09-14",-20.03003003003,8.29129129129129,-20.6486486486486,-25.4294294294294,-6.67867867867868,9.33033033033033
"GB","2020-09-14",-9.19305019305019,-6.30888030888031,110.127413127413,-20.7104247104247,-36.1583011583012,7.88416988416988
"IN","2020-09-14",-26.8131487889273,10.9134948096886,-29.1695501730104,-25.1297577854671,-9.65743944636678,10.8858131487889
"IT","2020-09-14",2.31707317073171,1.91869918699187,85.7073170731707,-8.24390243902439,-20.4715447154472,-0.308943089430894
"NG","2020-09-14",-5,0.555555555555556,-4.47222222222222,-2.83333333333333,-12.3333333333333,13.3611111111111
"US","2020-09-14",-13.0020283975659,-5.47464503042596,53.5212981744422,-21.237322515213,-31.3367139959432,7.8762677484787
"ZA","2020-09-14",-22.8,-14.7,-7.1,-30.2,-18,10.9
"AU","2020-09-15",-16.1162790697674,-2.91472868217054,13.046511627907,-32.7286821705426,-17.1162790697674,9.04651162790698
"BR","2020-09-15",-19.4690265486726,10.8171091445428,-24.1533923303835,-24.4896755162242,-8.34218289085546,9.71681415929203
"GB","2020-09-15",-10.5543071161049,-5.99625468164794,100.333333333333,-23.3970037453184,-35.9662921348315,8.98501872659176
"IN","2020-09-15",-27.0034602076125,10.0328719723183,-29.5588235294118,-23.818339100346,-10.3927335640138,11.3494809688581
"IT","2020-09-15",2.576,1.008,93.432,-7.856,-19.648,0.176
"NG","2020-09-15",-11.2820512820513,-6.25641025641026,-13.1794871794872,-4.30769230769231,-18.3846153846154,17.4102564102564
"US","2020-09-15",-12.6895074946467,-4.51391862955032,59.5203426124197,-22.6295503211991,-33.0128479657388,9.06423982869379
"ZA","2020-09-15",-13.9,-5.6,-7.6,-25.1,-17.7,10.7
"AU","2020-09-16",-15.2121212121212,-1.53787878787879,15.3257575757576,-32.8106060606061,-17.1060606060606,9.40909090909091
"BR","2020-09-16",-20.8303571428571,7.5,-20.9940476190476,-24.9136904761905,-8.51785714285714,9.74107142857143
"GB","2020-09-16",-13.0944625407166,-8.40390879478827,78.7850162866449,-24.1824104234528,-35.2703583061889,9.06188925081433
"IN","2020-09-16",-26.2876949740035,13.2305025996534,-29.9012131715771,-21.9254766031196,-9.07798960138648,11.4367417677643
"IT","2020-09-16",0.129032258064516,-0.540322580645161,79.2822580645161,-8.44354838709677,-20,0.629032258064516
"NG","2020-09-16",-5.19444444444444,1.41666666666667,-3.19444444444444,2.52777777777778,-13.8055555555556,14.5555555555556
"US","2020-09-16",-13.3762993762994,-6.89397089397089,58.5363825363825,-22.2328482328482,-33.5051975051975,8.6008316008316
"ZA","2020-09-16",-16.1,-7.6,-7.3,-27.7,-17.9,11.5
"AU","2020-09-17",-16.6201550387597,-4.1937984496124,11.8449612403101,-32.7364341085271,-18.3023255813953,9.50387596899225
"BR","2020-09-17",-19.2379518072289,9.18674698795181,-18.1987951807229,-24.3584337349398,-8.01204819277108,9.43072289156627
"GB","2020-09-17",-11.7093425605536,-7.32179930795848,93.8858131487889,-23.3321799307958,-35.7716262975779,8.719723183391
"IN","2020-09-17",-26.8635578583765,1.23488773747841,-31.1001727115717,-28.9844559585492,-14.6960276338515,13.727115716753
"IT","2020-09-17",-0.544,-0.776,74.904,-8.48,-20.544,0.912
"NG","2020-09-17",-5.76470588235294,-0.470588235294118,-7.67647058823529,-0.205882352941176,-15.7352941176471,14.4411764705882
"US","2020-09-17",-14.2742268041237,-6.28247422680412,51.5752577319588,-21.0164948453608,-33.0432989690722,8.78350515463918
"ZA","2020-09-17",-14,-5.2,-5.7,-29,-18.6,11.3
"AU","2020-09-18",-13.503937007874,-0.889763779527559,11.3622047244094,-30.7244094488189,-15.7244094488189,8.66929133858268
"BR","2020-09-18",-17.5753424657534,12.4465753424658,-15.7780821917808,-22.8712328767123,-4.81095890410959,9.24657534246575
"GB","2020-09-18",-14.6830065359477,-7.33986928104575,84.1143790849673,-19.7254901960784,-34.0490196078431,7.66993464052288
"IN","2020-09-18",-23.8745704467354,7.74054982817869,-30.8505154639175,-24.9828178694158,-8.46219931271478,13.2714776632302
"IT","2020-09-18",-1.336,-1.536,82.952,-7.056,-20.424,0.472
"NG","2020-09-18",-4.84210526315789,2.47368421052632,-3.36842105263158,3.81578947368421,-10.4210526315789,14.3157894736842
"US","2020-09-18",-14.078431372549,-5.67450980392157,56.5941176470588,-18.8745098039216,-30.8549019607843,7.75294117647059
"ZA","2020-09-18",-16.5,-8,-10.7,-26,-17.6,10.6
"AU","2020-09-19",-12.8241758241758,-3.03296703296703,33.5824175824176,-27.4505494505494,-11.7912087912088,5.98901098901099
"BR","2020-09-19",-16.6740947075209,15.8969359331476,-9.5849582172702,-21.899721448468,1.15320334261838,7.0891364902507
"GB","2020-09-19",-20.2918032786885,-9.57704918032787,73.1901639344262,-18.744262295082,-8.24590163934426,3.04262295081967
"IN","2020-09-19",-24.5440414507772,6.81519861830743,-31.5716753022453,-25.1485319516408,-4.26424870466321,12.692573402418
"IT","2020-09-19",-3.848,-6.248,90.88,0.832,-11.048,-2.44
"NG","2020-09-19",-6.60526315789474,1.55263157894737,-4.97368421052632,1.15789473684211,0.368421052631579,10.6578947368421
"US","2020-09-19",-13.7821350762527,-2.67755991285403,90.7952069716776,-12.1154684095861,-12.1917211328976,2.05664488017429
"ZA","2020-09-19",-17.8888888888889,-7.66666666666667,-10,-23.8888888888889,-3.44444444444444,7.77777777777778
"AU","2020-09-20",-14.5128205128205,-5.1025641025641,16.4358974358974,-34.3846153846154,-14.5641025641026,5.66666666666667
"BR","2020-09-20",-28.9868852459016,8.33770491803279,-21.6393442622951,-30.4786885245902,0.0754098360655738,8.07213114754098
"GB","2020-09-20",-17.3320158102767,-10.8695652173913,84.9920948616601,-14.0276679841897,-6.36363636363636,1.6600790513834
"IN","2020-09-20",-30.2661996497373,-0.190893169877408,-33.6182136602452,-28.5604203152364,0.805604203152364,12.4115586690018
"IT","2020-09-20",-3.64227642276423,-7.31707317073171,71.6910569105691,6.35772357723577,10.7886178861789,-4.13821138211382
"NG","2020-09-20",-11.1538461538462,-3.11538461538462,-6.23076923076923,-0.269230769230769,-0.0769230769230769,11.6923076923077
"US","2020-09-20",-12.1160714285714,-5.12276785714286,77.5200892857143,-14.828125,-13.6696428571429,2.16294642857143
"ZA","2020-09-20",-23.4444444444444,-12.4444444444444,-13.5555555555556,-33.8888888888889,-6.77777777777778,9.22222222222222
"AU","2020-09-21",-16.296,-2.912,13.792,-33.84,-19.328,9.296
"BR","2020-09-21",-24.0321637426901,5.25438596491228,-30.9152046783626,-27.8713450292398,-8.6578947368421,10.4152046783626
"GB","2020-09-21",-10.4595588235294,-6.06985294117647,93.3713235294118,-23.0588235294118,-36.6029411764706,8.41544117647059
"IN","2020-09-21",-22.9550173010381,8.31833910034602,-28.2941176470588,-24.7508650519031,-10.2266435986159,13.0155709342561
"IT","2020-09-21",-2.18548387096774,-0.580645161290323,57.6935483870968,-9.69354838709677,-22.5161290322581,1.7741935483871
"NG","2020-09-21",-6.33333333333333,0.555555555555556,-5.77777777777778,-0.722222222222222,-13.8333333333333,13.8888888888889
"US","2020-09-21",-13.0100806451613,-6.52620967741935,48.5967741935484,-21.6552419354839,-32.2883064516129,8.23185483870968
"ZA","2020-09-21",-22.1,-13.9,-10.5,-29.5,-19,12.3
"AU","2020-09-22",-16.2330827067669,-3.17293233082707,-2.06766917293233,-34.984962406015,-19.7744360902256,9.93984962406015
"BR","2020-09-22",-27.6275071633238,4.21489971346705,-37.6275071633238,-29.5530085959885,-10.3295128939828,10.9283667621777
"GB","2020-09-22",-13.3103448275862,-6.42758620689655,77.7551724137931,-26.8,-35.5172413793103,9.41034482758621
"IN","2020-09-22",-27.1890034364261,6.19415807560137,-28.073883161512,-23.96735395189,-12.1907216494845,14.1701030927835
"IT","2020-09-22",-3.76190476190476,0.142857142857143,49.3412698412698,-10.8968253968254,-21.5,3.36507936507937
"NG","2020-09-22",-10.974358974359,1.51282051282051,-7.97435897435897,-0.487179487179487,-17.1025641025641,14.9487179487179
"US","2020-09-22",-13.0989690721649,-5.62680412371134,49.639175257732,-23.8474226804124,-32.2969072164948,8.94432989690722
"ZA","2020-09-22",-20.6,-11.9,-16.3,-27.3,-19.6,12
"AU","2020-09-23",-15.9571428571429,-2.02857142857143,-4.80714285714286,-35.4285714285714,-18.1,10.1214285714286
"BR","2020-09-23",-25.9801136363636,8.04261363636364,-32.8465909090909,-26.8664772727273,-7.53693181818182,10.1988636363636
"GB","2020-09-23",-20.6172106824926,-9.67952522255193,23.433234421365,-32.3204747774481,-34.0979228486647,10.973293768546
"IN","2020-09-23",-30.4759450171821,6.20103092783505,-28.1941580756014,-23.4054982817869,-11.6769759450172,16.4209621993127
"IT","2020-09-23",-5.33870967741935,3.00806451612903,42.5564516129032,-8.76612903225806,-19.0806451612903,3.2741935483871
"NG","2020-09-23",-11.3589743589744,4.38461538461539,-6.1025641025641,3.17948717948718,-15.7948717948718,15.1025641025641
"US","2020-09-23",-12.9071146245059,-5.76679841897233,48.2252964426877,-23.3577075098814,-31.098814229249,8.78063241106719
"ZA","2020-09-23",-11.4,-0.3,-14,-23.5,-19.6,9.5
"AU","2020-09-24",-15.7259259259259,-2.57037037037037,4.74074074074074,-34.7185185185185,-18.7111111111111,10.0518518518519
"BR","2020-09-24",-24.2258064516129,8.59530791788856,-26.9648093841642,-25.8680351906158,-6.9266862170088,9.67448680351906
"GB","2020-09-24",-19.0245398773006,-7.20858895705521,34.0981595092025,-31.7699386503067,-34.0981595092025,10.6564417177914
"IN","2020-09-24",-32.4434931506849,2.62157534246575,-28.3510273972603,-25.402397260274,-12.7448630136986,17.8972602739726
"IT","2020-09-24",-6.224,1.904,40.68,-8.2,-19.36,3.056
"NG","2020-09-24",-13.9230769230769,1,-6.74358974358974,1.1025641025641,-17.7692307692308,16.1282051282051
"US","2020-09-24",-13.9322709163347,-5.74900398406375,43.3027888446215,-22.3406374501992,-30.9462151394422,8.95019920318725
"ZA","2020-09-24",-23.3,-12,11.6,-39,-67.2,21
"AU","2020-09-25",-15.5103448275862,-0.924137931034483,-17.0689655172414,-36.5862068965517,-17.4965517241379,10.4344827586207
"BR","2020-09-25",-22.199460916442,12.7385444743935,-24.7277628032345,-23.5579514824798,-3.71698113207547,9.24797843665768
"GB","2020-09-25",-19.5953079178886,-6.02052785923754,35.3284457478006,-27.1495601173021,-32.7155425219941,9.60117302052786
"IN","2020-09-25",-33.4888507718696,2.22984562607204,-29.5368782161235,-26.7632933104631,-12.3138936535163,18.7084048027444
"IT","2020-09-25",-10.312,0.984,23.032,-10.68,-20.128,4.176
"NG","2020-09-25",-9.95,3.575,-4.5,4.975,-12.225,14.7
"US","2020-09-25",-14.6845018450185,-6.19926199261993,44.8726937269373,-20.5332103321033,-29.3819188191882,8.16236162361624
"ZA","2020-09-25",-9,7.7,-7.5,-29.6,-34.6,13.3
"AU","2020-09-26",-13.8730158730159,-0.777777777777778,3.24603174603175,-34.2619047619048,-11.2698412698413,7.05555555555556
"BR","2020-09-26",-22.2717678100264,13.9815303430079,-17,-24.4511873350923,2.94459102902375,7.25857519788918
"GB","2020-09-26",-21.2739726027397,-6.97534246575342,32.8684931506849,-25.6246575342466,-6.69315068493151,4.77260273972603
"IN","2020-09-26",-32.5565068493151,3.9777397260274,-27.5102739726027,-25.1164383561644,-9.89212328767123,17.8424657534247
"IT","2020-09-26",-8.336,-0.408,42.52,-3.416,-10.976,1.104
"NG","2020-09-26",-12.8780487804878,-0.170731707317073,-8.65853658536585,6.19512195121951,-6.29268292682927,12.7317073170732
"US","2020-09-26",-15.0284552845528,-3.63211382113821,76.4390243902439,-14.7052845528455,-10.6768292682927,2.42886178861789
"ZA","2020-09-26",-13.1111111111111,0.333333333333333,-9,-20.8888888888889,-10.8888888888889,7.55555555555556
"AU","2020-09-27",-15.0442477876106,-6.25663716814159,23.6548672566372,-33.7433628318584,-14.6017699115044,5.6283185840708
"BR","2020-09-27",-30.504347826087,6.39710144927536,-19.4289855072464,-30.3217391304348,1.12753623188406,7.30434782608696
"GB","2020-09-27",-20.1671641791045,-10.6089552238806,43.489552238806,-21.8776119402985,-5.54626865671642,3.31044776119403
"IN","2020-09-27",-35.5276816608997,-2.02768166089965,-27.4204152249135,-26.6003460207612,-2.33391003460208,16.3062283737024
"IT","2020-09-27",-17.9758064516129,-11.2903225806452,8.94354838709677,-11.8387096774194,0.685483870967742,2.87903225806452
"NG","2020-09-27",-14.5,0.823529411764706,-3.05882352941176,4.05882352941176,-6,11.5588235294118
"US","2020-09-27",-13.4171779141104,-6.02658486707566,59.9447852760736,-15.6932515337423,-12.80163599182,2.49693251533742
"ZA","2020-09-27",-14.5555555555556,-0.888888888888889,-14.2222222222222,-12.6666666666667,-8.66666666666667,6
"AU","2020-09-28",-13.187969924812,-0.887218045112782,14.4661654135338,-40.6992481203008,-32.5488721804511,11.4135338345865
"BR","2020-09-28",-27.7670454545455,5.41193181818182,-32.0738636363636,-27.6676136363636,-5.97159090909091,9.93465909090909
"GB","2020-09-28",-12.9174917491749,-6.19141914191419,54.1221122112211,-28.0990099009901,-33.2475247524753,9.50825082508251
"IN","2020-09-28",-29.3487972508591,8.0085910652921,-25.807560137457,-23.893470790378,-12.0017182130584,16.9553264604811
"IT","2020-09-28",-6.64516129032258,3.17741935483871,28.75,-9.73387096774194,-18.1612903225806,3.54032258064516
"NG","2020-09-28",-11.1111111111111,3.52777777777778,-9.11111111111111,0.5,-14.4722222222222,15.1388888888889
"US","2020-09-28",-13.8656429942418,-6.67178502879079,30.6986564299424,-22.5374280230326,-30.257197696737,8.53934740882917
"ZA","2020-09-28",-17.6,-4.4,-21.6,-26.2,-19.1,12.1
"AU","2020-09-29",-12.8776978417266,0.0431654676258993,1.69784172661871,-38.136690647482,-25.6906474820144,10.6330935251799
"BR","2020-09-29",-25.2052023121387,9.51734104046243,-30.5202312138728,-25.2947976878613,-6.79190751445087,9.15317919075144
"GB","2020-09-29",-14.7441860465116,-6.32890365448505,55.1993355481728,-29.3189368770764,-32.7574750830565,10.109634551495
"IN","2020-09-29",-28.8123924268503,8.57314974182444,-27.4716006884682,-21.7624784853701,-13.2857142857143,15.8296041308089
"IT","2020-09-29",-2.608,4.704,54.32,-6.152,-17.496,2.408
"NG","2020-09-29",-13.2564102564103,3.92307692307692,-11.7179487179487,2.58974358974359,-18.7179487179487,14.5897435897436
"US","2020-09-29",-14.0177865612648,-5.72134387351779,30.2687747035573,-24.2430830039526,-30.6166007905138,9.01778656126482
"ZA","2020-09-29",-15.9,-3.9,-25.8,-23.8,-18,11.7
"AU","2020-09-30",-12.9148936170213,-0.432624113475177,-7.98581560283688,-37.9716312056738,-25.4964539007092,10.7517730496454
"BR","2020-09-30",-22.406976744186,15.8168604651163,-26.7732558139535,-21.7761627906977,-6.69186046511628,8.15988372093023
"GB","2020-09-30",-19.4870317002882,-8.60230547550432,9.02881844380403,-33.0518731988473,-32.8559077809798,10.9884726224784
"IN","2020-09-30",-29.1032702237522,10.9690189328744,-32.7607573149742,-20.5697074010327,-14.7590361445783,12.2839931153184
"IT","2020-09-30",-4.66935483870968,4.0241935483871,45.5322580645161,-4.7258064516129,-17.4758064516129,1.80645161290323
"NG","2020-09-30",-9.83783783783784,5.16216216216216,-7.62162162162162,4.40540540540541,-18.7837837837838,9.02702702702703
"US","2020-09-30",-11.4615384615385,-3.81065088757396,38.4595660749507,-21.6706114398422,-31.2682445759369,8.24063116370809
"ZA","2020-09-30",-9.1,4.5,-28.7,-23.3,-18.4,10.1
"AU","2020-10-01",-10.9097744360902,1.91729323308271,17.5488721804511,-34.0225563909774,-24.593984962406,9.6390977443609
"BR","2020-10-01",-19.4808259587021,20.2094395280236,-19.2743362831858,-19.2005899705015,-4.57227138643068,7.09734513274336
"GB","2020-10-01",-16.0184615384615,-4.45230769230769,43.3846153846154,-29.4153846153846,-30.5353846153846,10.0061538461538
"IN","2020-10-01",-30.5318416523236,9.59036144578313,-38.302925989673,-20.9466437177281,-18.578313253012,8.84853700516351
"IT","2020-10-01",-6.376,6.656,31.984,-5.064,-15.6,1.88
"NG","2020-10-01",-17.6578947368421,-4.52631578947368,-21.8157894736842,-11.3157894736842,-50.1315789473684,11.5
"US","2020-10-01",-10.3167330677291,-1.23705179282869,42.0577689243028,-19.2051792828685,-29.5597609561753,7.61155378486056
"ZA","2020-10-01",-7.8,9.2,-34.4,-23.6,-18.5,8.9
"AU","2020-10-02",-10.1212121212121,4.70454545454545,19.6212121212121,-31.9545454545455,-23.7272727272727,8.56818181818182
"BR","2020-10-02",-17.6823204419889,18.792817679558,-17.3066298342541,-14.2624309392265,-2.27624309392265,7.07458563535912
"GB","2020-10-02",-25.2351274787535,-8.93767705382436,8.56940509915014,-28.5892351274788,-30.7705382436261,10.6912181303116
"IN","2020-10-02",-27.4413793103448,15.248275862069,-36.5655172413793,-23.6603448275862,-34.7206896551724,11.3224137931034
"IT","2020-10-02",-10.968,2.744,16.408,-7.304,-16.808,3.072
"NG","2020-10-02",-11.4390243902439,-1.70731707317073,-12.5609756097561,0.658536585365854,-18.5365853658537,2.63414634146341
"US","2020-10-02",-12.7330827067669,-2.66917293233083,37.8796992481203,-17.6428571428571,-28.5075187969925,7.19924812030075
"ZA","2020-10-02",-11.6,5.6,-36.6,-21.1,-18.9,8.7
"AU","2020-10-03",-13.0241935483871,1.54032258064516,31.6532258064516,-25.8387096774194,-12.8306451612903,5.29032258064516
"BR","2020-10-03",-17.6631578947368,19.5236842105263,-20.2631578947368,-15.3684210526316,2.09210526315789,5.88684210526316
"GB","2020-10-03",-28.6141732283465,-9.85826771653543,-15.251968503937,-33.6666666666667,-9.83989501312336,6.99475065616798
"IN","2020-10-03",-28.3568965517241,13.2103448275862,-38.0775862068966,-22.0431034482759,-15.3465517241379,8.08620689655172
"IT","2020-10-03",-11.96,-1.392,19.384,-5.792,-12.184,1.76
"NG","2020-10-03",-12.7380952380952,-1.66666666666667,-15.0952380952381,0.666666666666667,-13.8571428571429,0
"US","2020-10-03",-12.776,-0.87,70.338,-11.552,-11.758,1.978
"ZA","2020-10-03",-12.4444444444444,1.77777777777778,-32.3333333333333,-19,-8.66666666666667,6.22222222222222
"AU","2020-10-04",-14.6371681415929,-6.12389380530973,26.8672566371681,-30.1150442477876,-16.1327433628319,4.51327433628319
"BR","2020-10-04",-27.4402332361516,11.5830903790087,-25.3819241982507,-24.1486880466472,0.151603498542274,6.83090379008746
"GB","2020-10-04",-27.8895348837209,-13.5668604651163,-2.15697674418605,-29.0232558139535,-8.09593023255814,5.06686046511628
"IN","2020-10-04",-32.3032928942808,7.01906412478336,-38.0571923743501,-24.5303292894281,-12.4818024263432,7.2946273830156
"IT","2020-10-04",-14.0645161290323,-10.6693548387097,25.2903225806452,-4.68548387096774,-0.411290322580645,1.13709677419355
"NG","2020-10-04",-18.7567567567568,-5.2972972972973,-13.6486486486486,-8.72972972972973,-18.2972972972973,-0.459459459459459
"US","2020-10-04",-11.578313253012,-3.40160642570281,53.421686746988,-13.3734939759036,-13.9839357429719,2.17670682730924
"ZA","2020-10-04",-14.8888888888889,-1.22222222222222,-25.8888888888889,-24.7777777777778,-10.7777777777778,5.66666666666667
"AU","2020-10-05",-17.1185185185185,-7.39259259259259,20.1185185185185,-43.4518518518518,-52.2222222222222,13.4074074074074
"BR","2020-10-05",-19.7096774193548,13.8709677419355,-24.5219941348974,-16.2961876832845,-5.66275659824047,7.38123167155425
"GB","2020-10-05",-18.1428571428571,-7.87577639751553,29.8260869565217,-27.8074534161491,-32.8074534161491,9.8695652173913
"IN","2020-10-05",-24.4352331606218,16.3246977547496,-36.0483592400691,-20.5474956822107,-19.2279792746114,7.24870466321244
"IT","2020-10-05",-8.264,3.352,26.272,-5.792,-16.432,2.24
"NG","2020-10-05",-10.9736842105263,1.23684210526316,-12.1842105263158,1.76315789473684,-21.5263157894737,2.31578947368421
"US","2020-10-05",-12.3539651837524,-3.78723404255319,35.6750483558994,-20.1856866537718,-30.3230174081238,7.46034816247582
"ZA","2020-10-05",-18.3,-4.1,-35.7,-24.6,-19.3,8.8
"AU","2020-10-06",-13.2198581560284,2.65957446808511,-12.4822695035461,-36.4255319148936,-24.7234042553191,9.86524822695035
"BR","2020-10-06",-15.9824561403509,19.172514619883,-21.8654970760234,-12.7456140350877,-5.99122807017544,6.42982456140351
"GB","2020-10-06",-19.4551083591331,-7.19814241486068,27.6130030959752,-30.0495356037152,-32.5448916408669,10.4086687306502
"IN","2020-10-06",-25.1423611111111,14.7309027777778,-36.2118055555556,-20.2482638888889,-19.6024305555556,6.98611111111111
"IT","2020-10-06",-6.5,3.58064516129032,37.0645161290323,-5.25,-16.0483870967742,2
"NG","2020-10-06",-17.45,-6.475,-18.925,-5.4,-25.05,5.625
"US","2020-10-06",-12.7326530612245,-3.25918367346939,48.0571428571429,-21.7428571428571,-31.3020408163265,7.88367346938776
"ZA","2020-10-06",-17.2,-4.1,-34.7,-23.3,-18.9,8.8
"AU","2020-10-07",-14.5448275862069,-0.889655172413793,-17.8551724137931,-37.3862068965517,-21.9655172413793,10.1448275862069
"BR","2020-10-07",-14.4041297935103,21.693215339233,-20.1533923303835,-11.9941002949852,-4.56047197640118,6.68141592920354
"GB","2020-10-07",-17.8662613981763,-7.19148936170213,38.3768996960486,-29.5744680851064,-30.7355623100304,9.93617021276596
"IN","2020-10-07",-24.0500863557858,18.2694300518135,-35.4110535405872,-18.3713298791019,-14.5302245250432,7.57858376511226
"IT","2020-10-07",-9.61290322580645,1.73387096774194,23.1693548387097,-8.78225806451613,-14.75,2.91129032258065
"NG","2020-10-07",-10.2777777777778,4.16666666666667,-10.8611111111111,1.41666666666667,-16.9722222222222,4.66666666666667
"US","2020-10-07",-13.2144288577154,-4.3186372745491,45.6553106212425,-21.9438877755511,-30.7054108216433,8.11422845691383
"ZA","2020-10-07",-13,0.4,-27.3,-24.8,-18.9,10
"AU","2020-10-08",-15.036231884058,-1.39130434782609,-6.1304347826087,-38.3405797101449,-22.6521739130435,10.3405797101449
"BR","2020-10-08",-12.8417910447761,21.6149253731343,-21.2179104477612,-11.6,-4.00597014925373,7.1134328358209
"GB","2020-10-08",-20.9789156626506,-7.28012048192771,26.6927710843373,-32.0512048192771,-31.3614457831325,10.7740963855422
"IN","2020-10-08",-24.0121317157712,17.7209705372617,-34.421143847487,-20.2911611785095,-13.3604852686308,10.4419410745234
"IT","2020-10-08",-7.448,3.648,36.056,-7.032,-14.296,2.52
"NG","2020-10-08",-9.85714285714286,4.42857142857143,-11.3142857142857,0,-16.4857142857143,8.85714285714286
"US","2020-10-08",-13.3952095808383,-3.99600798403194,49.8083832335329,-19.8343313373253,-30.4730538922156,8.25548902195609
"ZA","2020-10-08",-11.8,1.9,-22.3,-24.5,-16.3,10.3
"AU","2020-10-09",-12.5804195804196,2.25174825174825,5.38461538461539,-35.2237762237762,-19.965034965035,9.14685314685315
"BR","2020-10-09",-13.4375,20.1304347826087,-23.0271739130435,-9.26902173913044,-2.5054347826087,7.32880434782609
"GB","2020-10-09",-22.1925287356322,-6.92528735632184,28.9310344827586,-28.4281609195402,-29.7241379310345,9.82183908045977
"IN","2020-10-09",-22.6718213058419,18.073883161512,-33.2697594501718,-21.0670103092784,-11.2302405498282,11.7113402061856
"IT","2020-10-09",-8.656,3.48,38.8,-6.472,-14.896,2.52
